url,title,price,category,rule,deal_rating,verdict_TP_FP_UNCLEAR,root_cause,reason
https://www.ebay.de/itm/366426532381,ORIGINAL NINTENDO SWITCH - PRO CONTROLLER  / GAMEPAD (HAC-013)  Switch 2 kompat.,32.95,controller,Switch Pro Controller 👍 Guter Preis,Guter Preis,,,
https://www.ebay.de/itm/137613730852,Original Microsoft Xbox ONE Controller - Weiss - #Gut Lesen#!,26.95,controller,Xbox Wireless Controller 👍 Guter Preis,Guter Preis,,,
https://www.kleinanzeigen.de/s-anzeige/-loetaufsatz-loetspitze-fuer-xbox-series-x-ps5-controller-t900/3484217470-279-8604,Lötaufsatz / Lötspitze für Xbox Series X & PS5 Controller T900,16.0,controller,PS5 DualSense Controller ★ Top-Deal,Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/ps5-controller-spinnt/3483766186-227-4900,PS5 Controller spinnt,15.0,controller,PS5 DualSense Controller ★ Top-Deal,Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/microsoft-xbox-series-x-s-wireless-controller-stellar-shift-stick/3484242691-279-4616,Microsoft Xbox Series X/S Wireless Controller Stellar Shift-Stick,19.0,controller,Xbox Wireless Controller ★ Top-Deal,Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/roter-xbox-one-controller-top-zustand/3483330995-168-6807,Roter Xbox One Controller - Top Zustand,20.0,controller,Xbox Wireless Controller ★ Top-Deal,Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/xbox-one-controller-original-einwandfrei-gereinigt-/3483434506-279-3380,"Xbox One Controller Original einwandfrei, gereinigt,",20.0,controller,Xbox Wireless Controller ★ Top-Deal,Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/original-xbox-series-x-s-wireless-controller/3483817863-279-9668,Original Xbox Series X/S Wireless Controller,20.0,controller,Xbox Wireless Controller ★ Top-Deal,Top-Deal,,,
https://www.ebay.de/itm/336711895099,Nintendo Switch Pro Controller - Schwarz,20.0,controller,Switch Pro Controller ★ Top-Deal,Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/scuf-reflex-fps-ps5-controller-originalverpackung/3484149714-225-8648,Scuf Reflex FPS PS5 Controller Originalverpackung,5.0,controller,PS5 DualSense Controller ★ Top-Deal,Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/msi-b550-a-pro-gaming-mainboard-amd-ryzen-5-3600/3483555593-230-4400,MSI B550-A Pro Gaming Mainboard  + AMD Ryzen 5 3600,70.0,cpu_mainboard_bundle,Ryzen 5 3600 + B450 Bundle ★ Guter Preis,Guter Preis,,,
https://www.kleinanzeigen.de/s-anzeige/gaming-pc-ryzen-5-3600-rx-5500-xt-8gb-ram-rgb-ohne-hdd-ssd/3484035331-228-9449,Gaming PC Ryzen 5 3600 RX 5500 XT 8GB RAM RGB ohne HDD SSD,350.0,gaming_pc,Gaming-PC (Mindestanforderung erfüllt),Okay,,,
https://www.kleinanzeigen.de/s-anzeige/-medion-erazer-p15805-15-6-i5-9300h-nvidia-gtx-1660-ti-16-gb-ram-512-gb-m-2-ssd-akku-90-/3483130567-278-1007,"⚡️Medion Erazer P15805 | 15,6"" |  i5-9300H | NVIDIA GTX 1660 Ti | 16 GB RAM | 512 GB M.2 SSD | Akku 90 %",419.0,gaming_pc,Gaming-PC (Mindestanforderung erfüllt),Okay,,,
https://www.kleinanzeigen.de/s-anzeige/gaming-pc-ryzen-5-5500-16gb-ddr4-ram-3200mhz-b450-mobo-gtx-1650/3484413590-228-1967,Gaming Pc Ryzen 5 5500/ 16gb ddr4 ram 3200mhz/ b450 Mobo/Gtx 1650,350.0,gaming_pc,Gaming-PC (Mindestanforderung erfüllt),Okay,,,
https://www.kleinanzeigen.de/s-anzeige/asus-prime-x470-pro-ryzen-5-2600x-24gb-ddr4-ram-rtx2080-8gb/3483841191-225-1668,Asus Prime X470 Pro/Ryzen 5 2600X/24GB DDR4 RAM/RTX2080 8GB,400.0,gaming_pc,Gaming-PC (Mindestanforderung erfüllt),Okay,,,
https://www.kleinanzeigen.de/s-anzeige/gaming-pc-intel-core-i5-10400f-rtx-2060-16gb-ram/3483299212-228-2960,Gaming PC Intel Core i5 10400F RTX 2060 16GB RAM,390.0,gaming_pc,Gaming-PC (Mindestanforderung erfüllt),Okay,,,
https://www.kleinanzeigen.de/s-anzeige/i5-9600k-gtx-1650-super-16gb-ddr4-750-gb-ssd-gaming-pc-win11/3483290260-228-903,"I5-9600K, GTX 1650 Super, 16GB DDR4, 750 GB SSD, Gaming PC Win11",429.0,gaming_pc,Gaming-PC (Mindestanforderung erfüllt),Okay,,,
https://www.kleinanzeigen.de/s-anzeige/gaming-pc-ryzen-5-3400g-16gb-ddr4-400gb-ssd-gtx-1650/3483227576-228-1106,Gaming PC- Ryzen 5 3400G/16GB DDR4/400GB SSD/ GTX 1650,200.0,gaming_pc,Gaming-PC (Mindestanforderung erfüllt),Okay,,,
https://www.kleinanzeigen.de/s-anzeige/pc-i7-11700f-gtx-1060-6gb-16gb-ddr4-3000mhz-256gb-nvme-m-2-ssd/3483935760-228-1907,pc i7 11700f GTX 1060 6GB 16GB DDR4 3000mhz 256GB Nvme M.2 SSD,270.0,gaming_pc,"Gaming-PC (Top-Deal, bevorzugte GPU)",Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/gaming-pc-intel-i5-8400-16gb-ddr4-ram-gtx-1060-6gb-win-11-ssd/3483217740-228-26379,"Gaming PC Intel i5-8400, 16GB DDR4 RAM, GTX 1060 6GB, Win 11, SSD",219.0,gaming_pc,"Gaming-PC (Top-Deal, bevorzugte GPU)",Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/gtx1070-gaming-pc-ryzen-5-2400g-16gb-ddr4-ram/3483433723-228-9134,"GTX1070 Gaming PC - Ryzen 5 2400G, 16GB Ddr4 Ram",265.0,gaming_pc,"Gaming-PC (Top-Deal, bevorzugte GPU)",Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/gaming-pc-ryzen-5-2600-16gb-ddr4-256gb-ssd-gtx-1070-8gb/3483318233-228-18843,Gaming PC Ryzen 5 2600 | 16GB DDR4 | 256GB SSD | GTX 1070 8GB,300.0,gaming_pc,"Gaming-PC (Top-Deal, bevorzugte GPU)",Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/tausche-gaming-core-i5-9400f-16gb-ddr4-750gb-gtx-1070-8gb-win-11/3484095258-228-6862,Tausche/Gaming:Core i5 9400F 16Gb DDR4 750Gb GTX 1070 8Gb Win 11,250.0,gaming_pc,"Gaming-PC (Top-Deal, bevorzugte GPU)",Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/pc-i5-8400-gtx-1660-6gb-16gb-ram-1tb-ssd-1tb-hdd/3484050406-228-4506,PC i5-8400 | GTX 1660 6GB | 16GB RAM | 1TB SSD + 1TB HDD,300.0,gaming_pc,"Gaming-PC (Top-Deal, bevorzugte GPU)",Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/gaming-pc-intel-core-i5-8400-16gb-ddr4-ram-gtx-1060-6gb-win-11/3483217740-228-26379,"Gaming PC Intel Core i5-8400, 16GB DDR4 RAM, GTX 1060 6GB, Win 11",169.0,gaming_pc,"Gaming-PC (Top-Deal, bevorzugte GPU)",Top-Deal,,,
https://www.ebay.de/itm/287523760936,FUJITSU P758 BUDGET GAMING PC i5 9400F 16GB DDR4 256GB SSD + 500GB HDD GTX1050,199.99,gaming_pc,Gaming-PC (Mindestanforderung erfüllt),Okay,,,
https://www.ebay.de/itm/358921985079,Gigabyte NVIDIA GeForce RTX 3060 12GB VISION,280.0,gpu,RTX 3060 12GB,Guter Preis,,,
https://www.kleinanzeigen.de/s-anzeige/rtx-3070-suprim-x/3484423657-225-20383,RTX 3070 Suprim X,300.0,gpu,RTX 3070,Guter Preis,,,
https://www.kleinanzeigen.de/s-anzeige/xfx-radeon-rx-6750-xt-qick-319-12gb/3483103747-225-7737,XFX Radeon RX 6750 XT QICK 319 12GB,300.0,gpu,RX 6750 XT,Guter Preis,,,
https://www.kleinanzeigen.de/s-anzeige/msi-geforce-rtx-3070-gaming-z-trio-8g-lhr-grafikkarte-guter-zu/3483223297-225-1254,"MSI GeForce RTX 3070 Gaming Z Trio 8G LHR – Grafikkarte, guter Zu",300.0,gpu,RTX 3070,Guter Preis,,,
https://www.kleinanzeigen.de/s-anzeige/palit-rtx-3070-jetstream-custom-luefter-oder-serie/3483964008-225-20036,Palit RTX 3070 JetStream - Custom Lüfter oder Serie,299.0,gpu,RTX 3070,Guter Preis,,,
https://www.kleinanzeigen.de/s-anzeige/asus-radeon-rx-6700-xt-grafikkarte/3483459199-225-2019,Asus Radeon RX 6700 XT Grafikkarte,299.0,gpu,RX 6700 XT,Guter Preis,,,
https://www.kleinanzeigen.de/s-anzeige/msi-geforce-rtx-3070-grafikkarte/3483775578-225-4499,MSI GeForce RTX 3070 | GRAFIKKARTE,290.0,gpu,RTX 3070,Guter Preis,,,
https://www.kleinanzeigen.de/s-anzeige/aorus-geforce-rtx-3060-ti-elite-8g-ovp/3484461560-225-5326,AORUS GeForce RTX 3060 Ti Elite 8G -- OVP,200.0,gpu,RTX 3060 Ti ★ Top-Deal,Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/msi-rtx-3060ti-gaming-x-trio-grafikkarte/3483389209-225-2676,MSI RTX 3060Ti Gaming X Trio Grafikkarte,210.0,gpu,RTX 3060 Ti ★ Top-Deal,Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/geforce-rtx-3060-12gb-vram-150-bei-heutiger-abholung-/3484086774-225-1032,Geforce RTX 3060 12GB Vram 150 bei heutiger Abholung!,230.0,gpu,RTX 3060 12GB ★ Top-Deal,Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/asus-nvidia-rtx-3070/3484462369-225-4440,Asus Nvidia RTX 3070,240.0,gpu,RTX 3070 ★ Top-Deal,Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/geforce-rtx-3060/3483100389-225-1121,Geforce RTX 3060,210.0,gpu,RTX 3060 12GB ★ Top-Deal,Top-Deal,,,
https://www.ebay.de/itm/128024328774,XFX Speedster SWFT319 Radeon RX 6800 16GB GDDR6 – Gaming Grafikkarte,300.0,gpu,RX 6800 ★ Top-Deal,Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/msi-geforce-rtx-3060-ti-ventus-2x-oc-edition/3483186008-225-1340,MSI GeForce RTX 3060 Ti Ventus 2X OC Edition,200.0,gpu,RTX 3060 Ti ★ Top-Deal,Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/asus-rtx-3060/3484030436-225-2761,Asus rtx 3060,180.0,gpu,RTX 3060 12GB ★ Top-Deal,Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/nintendo-3ds-xl-mit-spielen-abholung-/3483827123-227-5723,Nintendo 3DS XL mit Spielen !ABHOLUNG!,90.0,handhelds,Nintendo New 3DS / 3DS XL / 2DS XL 👍 Guter Preis,Guter Preis,,,
https://www.kleinanzeigen.de/s-anzeige/wd-sn770-crucial-p310-ssd-2tb-2230-fuer-steam-deck-etc-/3483026291-225-3397,WD SN770 - Crucial P310 - SSD 2TB - 2230 - für Steam Deck etc.,220.0,handhelds,Valve Steam Deck 👍 Guter Preis,Guter Preis,,,
https://www.kleinanzeigen.de/s-anzeige/asus-rog-ally-z1-extreme-16gb-512gb-neuwertig/3484110397-279-4283,ASUS ROG Ally Z1 Extreme 16GB / 512GB neuwertig,300.0,handhelds,Asus ROG Ally / Lenovo Legion Go 👍 Guter Preis,Guter Preis,,,
https://www.kleinanzeigen.de/s-anzeige/nintendo-3ds-xl-schwarz-spiele-zusaetzlich/3484117865-279-1814,NINTENDO 3DS XL SCHWARZ  SPIELE ZUSÄTZLICH,95.0,handhelds,Nintendo New 3DS / 3DS XL / 2DS XL 👍 Guter Preis,Guter Preis,,,
https://www.kleinanzeigen.de/s-anzeige/pokemon-alpha-saphir-nintendo-3ds-xl/3483770283-227-5801,Pokemon Alpha Saphir + Nintendo 3Ds XL,80.0,handhelds,Nintendo New 3DS / 3DS XL / 2DS XL 👍 Guter Preis,Guter Preis,,,
https://www.kleinanzeigen.de/s-anzeige/nintendo-3ds-xl-mit-spiele-abholung-/3483617810-227-5723,Nintendo 3DS XL mit Spiele!ABHOLUNG!,90.0,handhelds,Nintendo New 3DS / 3DS XL / 2DS XL 👍 Guter Preis,Guter Preis,,,
https://www.kleinanzeigen.de/s-anzeige/nintendo-3ds-xl-schwarz-mit-speicherkarte/3483774363-279-1814,NINTENDO 3DS XL SCHWARZ MIT  SPEICHERKARTE,95.0,handhelds,Nintendo New 3DS / 3DS XL / 2DS XL 👍 Guter Preis,Guter Preis,,,
https://www.ebay.de/itm/158154459662,Sony PS Vita In-Ear Headset Original PCH-ZHS1 OVP | Neuwertig | Rarität Zubehör,39.9,handhelds,PlayStation Vita (PCH-1000 / PCH-2000) ★ Top-Deal,Top-Deal,,,
https://www.ebay.de/itm/227474832020,Xenoblade Chronicles für Nintendo New 3DS OVP,18.0,handhelds,Nintendo New 3DS / 3DS XL / 2DS XL ★ Top-Deal,Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/elgato-steamdeck-/3482993844-225-4926,Elgato SteamDeck+,139.0,handhelds,Valve Steam Deck ★ Top-Deal,Top-Deal,,,
https://www.ebay.de/itm/366601167118,ASUS ROG Ally Z1 Extreme RC71L-NH001W,250.0,handhelds,Asus ROG Ally / Lenovo Legion Go ★ Top-Deal,Top-Deal,,,
https://www.ebay.de/itm/366139950101,Fikwot M.2 2230 SSD PCIe Gen4 Interne SSD 1TB 2TB Festplatte For Steam Deck ASUS,149.99,handhelds,Valve Steam Deck ★ Top-Deal,Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/defekte-asus-rog-ally-z1-extreme-1tb/3483227362-279-9289,Defekte Asus ROG Ally Z1 Extreme 1TB,200.0,handhelds,Asus ROG Ally / Lenovo Legion Go ★ Top-Deal,Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/modded-sd-karten-fuer-3ds-3ds-xl-/3483658305-225-9214,Modded SD Karten für 3ds/3ds xl/,30.0,handhelds,Nintendo New 3DS / 3DS XL / 2DS XL ★ Top-Deal,Top-Deal,,,
https://www.ebay.de/itm/116433356477,Nintendo DS und 3DS Spiele (AUSWAHL) Module - Sammlung Konvolut - 2DS DSi XL,39.0,handhelds,Nintendo New 3DS / 3DS XL / 2DS XL ★ Top-Deal,Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/iphone-14-128-gb-in-hinmelblau-guter-gebrauchter-zustand/3483492311-173-17426,"iPhone 14 - 128 GB in Hinmelblau, guter gebrauchter Zustand",200.0,iphone,iPhone 14 (≤256GB) 👍 Guter Preis,Guter Preis,,,
https://www.kleinanzeigen.de/s-anzeige/iphone-14-pro-max-512-gb-silber-neuer-akku/3483330873-173-4261,iPhone 14 Pro Max 512 GB Silber NEUER AKKU,390.0,iphone,iPhone 14 Pro Max (≥512GB) 👍 Guter Preis,Guter Preis,,,
https://www.kleinanzeigen.de/s-anzeige/apple-iphone-11-64gb-schwarz/3483550836-173-20520,"Apple iPhone 11, 64GB, Schwarz",85.0,iphone,iPhone 11 (≤256GB) 👍 Guter Preis,Guter Preis,,,
https://www.kleinanzeigen.de/s-anzeige/apple-iphone-11-pro-gebraucht-512-gb/3483264532-173-8497,Apple iPhone 11 Pro gebraucht 512 GB,190.0,iphone,iPhone 11 Pro (≥512GB) 👍 Guter Preis,Guter Preis,,,
https://www.kleinanzeigen.de/s-anzeige/apple-iphone-14-pro-128gb-space-black-festpreis/3484268288-173-8728,Apple IPhone 14 Pro 128GB Space Black  Festpreis,240.0,iphone,iPhone 14 Pro (≤256GB) 👍 Guter Preis,Guter Preis,,,
https://www.kleinanzeigen.de/s-anzeige/apple-iphone-16-pro-256gb-gut-erhalten/3483281628-173-645,Apple iPhone 16 Pro / 256GB / Gut erhalten,649.0,iphone,iPhone 16 Pro (≤256GB) ⚠️ Okay,Okay,,,
https://www.ebay.de/itm/158183203463,"Apple iPhone 15 128GB Pink 6,1"" 48MP A16 Bionic 5G Modell A3090",350.0,iphone,iPhone 15 (≤256GB) ⚠️ Okay,Okay,,,
https://www.ebay.de/itm/287522852478,Apple iPhone 13 - 128GB - Weiß - Zustand GUT – 12 Monate Gewährleistung,219.99,iphone,iPhone 13 (≤256GB) ⚠️ Okay,Okay,,,
https://www.ebay.de/itm/377415436726,iPhone 15 Rosa • 128GB • Top Zustand,360.0,iphone,iPhone 15 (≤256GB) ⚠️ Okay,Okay,,,
https://www.kleinanzeigen.de/s-anzeige/verkaufe-ein-iphone-13-mit-128-gb-200-/3484019581-173-8755,Verkaufe ein iPhone 13 mit 128 Gb 200€,200.0,iphone,iPhone 13 (≤256GB) ⚠️ Okay,Okay,,,
https://www.kleinanzeigen.de/s-anzeige/iphone-16-128gb/3483307220-173-2025,iPhone 16 128GB,270.0,iphone,iPhone 16 (≤256GB) ★ Top-Deal,Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/iphone-13-128gb/3483908967-173-8355,iPhone 13 128gb,99.0,iphone,iPhone 13 (≤256GB) ★ Top-Deal,Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/iphone-15-pro-128gb-in-titanblau-mit-zubehoer/3484321651-173-1965,iPhone 15 Pro 128GB in Titanblau mit Zubehör,365.0,iphone,iPhone 15 Pro (≤256GB) ★ Top-Deal,Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/iphone-13-schwarz-128-gb/3483773086-173-8245,iPhone 13 schwarz 128 GB,100.0,iphone,iPhone 13 (≤256GB) ★ Top-Deal,Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/apple-iphone-16-pro-128gb-titan-schwarz-93-/3483971960-173-247,Apple iPhone 16 Pro 128GB Titan Schwarz 93%,525.0,iphone,iPhone 16 Pro (≤256GB) ★ Top-Deal,Top-Deal,,,
https://www.ebay.de/itm/298585747761,Sony PlayStation 4 500GB Spielkonsole Schwarz CUH 1004A mit Controller 3x Spiele,99.99,konsolen_bundles,PS4 Slim / Pro Bundle 👍 Guter Preis,Guter Preis,,,
https://www.kleinanzeigen.de/s-anzeige/nintendo-switch-konsole-inklusive-ovp-und-zubehoer/3483059512-279-1604,Nintendo Switch Konsole Inklusive OVP und Zubehör,130.0,konsolen_bundles,Nintendo Switch (V1/V2/OLED) 👍 Guter Preis,Guter Preis,,,
https://www.kleinanzeigen.de/s-anzeige/ps4-pro-2-controller-fernsehr/3484053618-279-3746,PS4 pro +2 Controller + Fernsehr,100.0,konsolen_bundles,PS4 Slim / Pro Bundle 👍 Guter Preis,Guter Preis,,,
https://www.kleinanzeigen.de/s-anzeige/nintendo-switch-lite-konsole/3484398620-279-3075,Nintendo Switch Lite Konsole,95.0,konsolen_bundles,Nintendo Switch Lite 👍 Guter Preis,Guter Preis,,,
https://www.kleinanzeigen.de/s-anzeige/playstation-4-slim-konsole-mit-2-controllern-und-2-spielen/3483072476-279-5189,PlayStation 4 Slim Konsole mit 2 Controllern und 2 Spielen,100.0,konsolen_bundles,PS4 Slim / Pro Bundle 👍 Guter Preis,Guter Preis,,,
https://www.kleinanzeigen.de/s-anzeige/sony-playstation-4-pro-inkl-2-spiele/3483291754-279-14380,Sony PlayStation 4 pro inkl. 2 Spiele,85.0,konsolen_bundles,PS4 Slim / Pro Bundle 👍 Guter Preis,Guter Preis,,,
https://www.kleinanzeigen.de/s-anzeige/nintendo-switch-lite-koralle-/3483808939-279-4934,Nintendo Switch Lite (Koralle),90.0,konsolen_bundles,Nintendo Switch Lite 👍 Guter Preis,Guter Preis,,,
https://www.kleinanzeigen.de/s-anzeige/playstation-4-slim/3483732665-279-1840,Playstation 4 slim,55.0,konsolen_bundles,PS4 Slim / Pro Bundle ★ Top-Deal,Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/playstation-4-slim/3484229413-279-6808,PlayStation 4 Slim,60.0,konsolen_bundles,PS4 Slim / Pro Bundle ★ Top-Deal,Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/playstation-4-pro-gebraucht-guter-zustand/3483335079-279-18675,"PlayStation 4 Pro – gebraucht, guter Zustand",1.0,konsolen_bundles,PS4 Slim / Pro Bundle ★ Top-Deal,Top-Deal,,,
https://www.ebay.de/itm/198567343974,Nintendo Switch Konsole mit Joy-Con - Neon-Rot/Neon-Blau/Grau,99.0,konsolen_bundles,Nintendo Switch (V1/V2/OLED) ★ Top-Deal,Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/nintendo-switch-spiele-bundle/3484426930-227-1710,Nintendo Switch Spiele Bundle,25.0,konsolen_bundles,Nintendo Switch (V1/V2/OLED) ★ Top-Deal,Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/nintendo-switch-lite/3484369814-279-2482,Nintendo Switch Lite,60.0,konsolen_bundles,Nintendo Switch Lite ★ Top-Deal,Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/mariokart-world-nintendo-switch-2-neu-ovp/3484039483-227-20680,Mariokart World - Nintendo Switch 2 - NEU & OVP,50.0,konsolen_bundles,Nintendo Switch (V1/V2/OLED) ★ Top-Deal,Top-Deal,,,
https://www.ebay.de/itm/318727535038,SW - Original Nintendo Switch Joy-Con 2er-Set Grau,50.0,konsolen_bundles,Nintendo Switch (V1/V2/OLED) ★ Top-Deal,Top-Deal,,,
https://www.ebay.de/itm/147503034604,"LEGO® Star Wars - Clone ARC Trooper Hammer, Rancor SW0377 - Minifigur Set 9488",21.95,lego_minifiguren,LEGO Star Wars – Clone Wars 👍 Guter Preis,Guter Preis,,,
https://www.kleinanzeigen.de/s-anzeige/lego-figuren-konvolut-sammlung-marvel-dc-ninjago-dimensions/3484078089-23-1381,"Lego Figuren Konvolut Sammlung Marvel , DC , Ninjago , Dimensions",35.0,lego_minifiguren,LEGO Ninjago – Figuren-Konvolut 👍 Guter Preis,Guter Preis,,,
https://www.kleinanzeigen.de/s-anzeige/lego-star-wars-501st-clone-trooper-pilot-sw0439-/3483889324-23-2104,Lego Star Wars - 501st Clone Trooper Pilot (sw0439),25.0,lego_minifiguren,LEGO Star Wars – Clone Wars 👍 Guter Preis,Guter Preis,,,
https://www.ebay.de/itm/168610468751,LEGO Star Wars Commander Gree Minifigur Phase 2,35.0,lego_minifiguren,LEGO Star Wars – Clone Wars 👍 Guter Preis,Guter Preis,,,
https://www.kleinanzeigen.de/s-anzeige/lego-harry-potter-9-minifiguren-konvolut-sammler/3484013362-23-1882,LEGO Harry Potter – 9 Minifiguren – Konvolut – Sammler,22.0,lego_minifiguren,LEGO Minifiguren-Sammlung 👍 Guter Preis,Guter Preis,,,
https://www.ebay.de/itm/327309814866,LEGO Minifigur Serie 10 – Baseballspieler (col157),10.0,lego_minifiguren,LEGO CMF / Sammelfigur ⚠️ Interessant,Interessant,,,
https://www.kleinanzeigen.de/s-anzeige/lego-star-wars-clone-trooper-trans-satin-green-prototyp/3483995875-23-4647,Lego Star Wars Clone Trooper Trans Satin Green Prototyp,50.0,lego_minifiguren,LEGO Star Wars – Clone Wars ⚠️ Interessant,Interessant,,,
https://www.ebay.de/itm/127482933295,LEGO Figuren Sammlung,36.54,lego_minifiguren,LEGO Minifiguren-Sammlung ⚠️ Interessant,Interessant,,,
https://www.kleinanzeigen.de/s-anzeige/lego-ninjago-original-figuren-konvolut-sehr-guter-zustand/3484421048-23-4565,LEGO NINJAGO Original Figuren Konvolut – sehr guter Zustand,45.0,lego_minifiguren,LEGO Ninjago – Figuren-Konvolut ⚠️ Interessant,Interessant,,,
https://www.ebay.de/itm/407139417712,LEGO Polizei Minifiguren + 3 Hunde + Accessories Lot,55.0,lego_minifiguren,LEGO Minifiguren-Sammlung ⚠️ Interessant,Interessant,,,
https://www.ebay.de/itm/178282049562,Original LEGO Clone Trooper NUR KOPF -Star Wars- 8018 7675 8128 8098 8014 7959,5.5,lego_minifiguren,LEGO Star Wars – Clone Wars ★ Top-Deal,Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/lego-star-wars-minifigur-clone-barc-trooper-sw0524-/3483942738-23-1269,LEGO Star Wars Minifigur Clone BARC Trooper (sw0524),20.0,lego_minifiguren,LEGO Star Wars – Clone Wars ★ Top-Deal,Top-Deal,,,
https://www.kleinanzeigen.de/s-anzeige/lego-minifiguren-konvolut-sammlungsaufloesung-teil-11-2-/3484123109-23-23953,Lego Minifiguren Konvolut Sammlungsauflösung Teil 11(2),12.0,lego_minifiguren,LEGO Minifiguren-Sammlung ★ Top-Deal,Top-Deal,,,
