url,title,price,category,rule,deal_rating,verdict_TP_FP_UNCLEAR,root_cause,reason
https://www.kleinanzeigen.de/s-anzeige/gaming-pc-intel-core-i5-10400f-rtx-2060-16gb-ram/3483299212-228-2960,Gaming PC Intel Core i5 10400F RTX 2060 16GB RAM,390.0,gaming_pc,Gaming-PC (Mindestanforderung erfüllt),Okay,TRUE_POSITIVE,,Dedizierte GPU (RTX 2060) + RAM explizit genannt.
https://www.kleinanzeigen.de/s-anzeige/i5-9600k-gtx-1650-super-16gb-ddr4-750-gb-ssd-gaming-pc-win11/3483290260-228-903,"I5-9600K, GTX 1650 Super, 16GB DDR4, 750 GB SSD, Gaming PC Win11",429.0,gaming_pc,Gaming-PC (Mindestanforderung erfüllt),Okay,TRUE_POSITIVE,,Dedizierte GPU (GTX 1650 Super) + RAM + SSD explizit genannt.
https://www.kleinanzeigen.de/s-anzeige/gaming-pc-ryzen-5-3400g-16gb-ddr4-400gb-ssd-gtx-1650/3483227576-228-1106,Gaming PC- Ryzen 5 3400G/16GB DDR4/400GB SSD/ GTX 1650,200.0,gaming_pc,Gaming-PC (Mindestanforderung erfüllt),Okay,TRUE_POSITIVE,,Dedizierte GPU (GTX 1650) + RAM/SSD explizit genannt.
https://www.kleinanzeigen.de/s-anzeige/pc-i7-11700f-gtx-1060-6gb-16gb-ddr4-3000mhz-256gb-nvme-m-2-ssd/3483935760-228-1907,pc i7 11700f GTX 1060 6GB 16GB DDR4 3000mhz 256GB Nvme M.2 SSD,270.0,gaming_pc,"Gaming-PC (Top-Deal, bevorzugte GPU)",Top-Deal,TRUE_POSITIVE,,Dedizierte GPU (GTX 1060) + RAM/SSD explizit genannt.
https://www.kleinanzeigen.de/s-anzeige/gaming-pc-intel-i5-8400-16gb-ddr4-ram-gtx-1060-6gb-win-11-ssd/3483217740-228-26379,"Gaming PC Intel i5-8400, 16GB DDR4 RAM, GTX 1060 6GB, Win 11, SSD",219.0,gaming_pc,"Gaming-PC (Top-Deal, bevorzugte GPU)",Top-Deal,TRUE_POSITIVE,,Dedizierte GPU (GTX 1060) + RAM/SSD explizit genannt.
https://www.kleinanzeigen.de/s-anzeige/gtx1070-gaming-pc-ryzen-5-2400g-16gb-ddr4-ram/3483433723-228-9134,"GTX1070 Gaming PC - Ryzen 5 2400G, 16GB Ddr4 Ram",265.0,gaming_pc,"Gaming-PC (Top-Deal, bevorzugte GPU)",Top-Deal,TRUE_POSITIVE,,Dedizierte GPU (GTX 1070) + RAM explizit genannt.
https://www.kleinanzeigen.de/s-anzeige/gaming-pc-ryzen-5-2600-16gb-ddr4-256gb-ssd-gtx-1070-8gb/3483318233-228-18843,Gaming PC Ryzen 5 2600 | 16GB DDR4 | 256GB SSD | GTX 1070 8GB,300.0,gaming_pc,"Gaming-PC (Top-Deal, bevorzugte GPU)",Top-Deal,TRUE_POSITIVE,,Dedizierte GPU (GTX 1070) + RAM/SSD explizit genannt.
https://www.kleinanzeigen.de/s-anzeige/tausche-gaming-core-i5-9400f-16gb-ddr4-750gb-gtx-1070-8gb-win-11/3484095258-228-6862,Tausche/Gaming:Core i5 9400F 16Gb DDR4 750Gb GTX 1070 8Gb Win 11,250.0,gaming_pc,"Gaming-PC (Top-Deal, bevorzugte GPU)",Top-Deal,UNCLEAR,exclude_flexionsform_nicht_erfasst,"Titel beginnt mit ""Tausche/..."" (Tauschangebot). Globaler Exclude-Begriff ist der Wortstamm ""tausch"" (whole-word-Match) -- ""Tausche"" (flektierte Form) wird davon NICHT erfasst, da kein Wortende nach ""tausch"" vorliegt. evaluate() bestaetigt: matcht weiterhin. Unklar ob reines Tauschangebot oder Verkauf mit Tauschoption -- echte Preisangabe (250€) spricht eher fuer Verkauf, daher UNCLEAR statt FP."
https://www.kleinanzeigen.de/s-anzeige/pc-i5-8400-gtx-1660-6gb-16gb-ram-1tb-ssd-1tb-hdd/3484050406-228-4506,PC i5-8400 | GTX 1660 6GB | 16GB RAM | 1TB SSD + 1TB HDD,300.0,gaming_pc,"Gaming-PC (Top-Deal, bevorzugte GPU)",Top-Deal,TRUE_POSITIVE,,Dedizierte GPU (GTX 1660) + RAM/SSD explizit genannt.
https://www.kleinanzeigen.de/s-anzeige/gaming-pc-intel-core-i5-8400-16gb-ddr4-ram-gtx-1060-6gb-win-11/3483217740-228-26379,"Gaming PC Intel Core i5-8400, 16GB DDR4 RAM, GTX 1060 6GB, Win 11",169.0,gaming_pc,"Gaming-PC (Top-Deal, bevorzugte GPU)",Top-Deal,TRUE_POSITIVE,,Dedizierte GPU (GTX 1060) + RAM explizit genannt.
https://www.ebay.de/itm/287523760936,FUJITSU P758 BUDGET GAMING PC i5 9400F 16GB DDR4 256GB SSD + 500GB HDD GTX1050,199.99,gaming_pc,Gaming-PC (Mindestanforderung erfüllt),Okay,TRUE_POSITIVE,,"Dedizierte GPU (GTX 1070) + RAM explizit genannt (Tauschhinweis nur im Nebensatz, primaer Verkauf)."
https://www.ebay.de/itm/358921985079,Gigabyte NVIDIA GeForce RTX 3060 12GB VISION,280.0,gpu,RTX 3060 12GB,Guter Preis,TRUE_POSITIVE,,"Eigenstaendige dedizierte Grafikkarte, Modellbezeichnung im Titel eindeutig und korrekt der Regel zugeordnet."
https://www.kleinanzeigen.de/s-anzeige/rtx-3070-suprim-x/3484423657-225-20383,RTX 3070 Suprim X,300.0,gpu,RTX 3070,Guter Preis,TRUE_POSITIVE,,"Eigenstaendige dedizierte Grafikkarte, Modellbezeichnung im Titel eindeutig und korrekt der Regel zugeordnet."
https://www.kleinanzeigen.de/s-anzeige/xfx-radeon-rx-6750-xt-qick-319-12gb/3483103747-225-7737,XFX Radeon RX 6750 XT QICK 319 12GB,300.0,gpu,RX 6750 XT,Guter Preis,TRUE_POSITIVE,,"Eigenstaendige dedizierte Grafikkarte, Modellbezeichnung im Titel eindeutig und korrekt der Regel zugeordnet."
https://www.kleinanzeigen.de/s-anzeige/msi-geforce-rtx-3070-gaming-z-trio-8g-lhr-grafikkarte-guter-zu/3483223297-225-1254,"MSI GeForce RTX 3070 Gaming Z Trio 8G LHR – Grafikkarte, guter Zu",300.0,gpu,RTX 3070,Guter Preis,TRUE_POSITIVE,,"Eigenstaendige dedizierte Grafikkarte, Modellbezeichnung im Titel eindeutig und korrekt der Regel zugeordnet."
https://www.kleinanzeigen.de/s-anzeige/palit-rtx-3070-jetstream-custom-luefter-oder-serie/3483964008-225-20036,Palit RTX 3070 JetStream - Custom Lüfter oder Serie,299.0,gpu,RTX 3070,Guter Preis,TRUE_POSITIVE,,"Eigenstaendige dedizierte Grafikkarte, Modellbezeichnung im Titel eindeutig und korrekt der Regel zugeordnet."
https://www.kleinanzeigen.de/s-anzeige/asus-radeon-rx-6700-xt-grafikkarte/3483459199-225-2019,Asus Radeon RX 6700 XT Grafikkarte,299.0,gpu,RX 6700 XT,Guter Preis,TRUE_POSITIVE,,"Eigenstaendige dedizierte Grafikkarte, Modellbezeichnung im Titel eindeutig und korrekt der Regel zugeordnet."
https://www.kleinanzeigen.de/s-anzeige/msi-geforce-rtx-3070-grafikkarte/3483775578-225-4499,MSI GeForce RTX 3070 | GRAFIKKARTE,290.0,gpu,RTX 3070,Guter Preis,TRUE_POSITIVE,,"Eigenstaendige dedizierte Grafikkarte, Modellbezeichnung im Titel eindeutig und korrekt der Regel zugeordnet."
https://www.kleinanzeigen.de/s-anzeige/aorus-geforce-rtx-3060-ti-elite-8g-ovp/3484461560-225-5326,AORUS GeForce RTX 3060 Ti Elite 8G -- OVP,200.0,gpu,RTX 3060 Ti ★ Top-Deal,Top-Deal,TRUE_POSITIVE,,"Eigenstaendige dedizierte Grafikkarte, Modellbezeichnung im Titel eindeutig und korrekt der Regel zugeordnet."
https://www.kleinanzeigen.de/s-anzeige/msi-rtx-3060ti-gaming-x-trio-grafikkarte/3483389209-225-2676,MSI RTX 3060Ti Gaming X Trio Grafikkarte,210.0,gpu,RTX 3060 Ti ★ Top-Deal,Top-Deal,TRUE_POSITIVE,,"Eigenstaendige dedizierte Grafikkarte, Modellbezeichnung im Titel eindeutig und korrekt der Regel zugeordnet."
https://www.kleinanzeigen.de/s-anzeige/geforce-rtx-3060-12gb-vram-150-bei-heutiger-abholung-/3484086774-225-1032,Geforce RTX 3060 12GB Vram 150 bei heutiger Abholung!,230.0,gpu,RTX 3060 12GB ★ Top-Deal,Top-Deal,TRUE_POSITIVE,,"Eigenstaendige dedizierte Grafikkarte, Modellbezeichnung im Titel eindeutig und korrekt der Regel zugeordnet."
https://www.kleinanzeigen.de/s-anzeige/asus-nvidia-rtx-3070/3484462369-225-4440,Asus Nvidia RTX 3070,240.0,gpu,RTX 3070 ★ Top-Deal,Top-Deal,TRUE_POSITIVE,,"Eigenstaendige dedizierte Grafikkarte, Modellbezeichnung im Titel eindeutig und korrekt der Regel zugeordnet."
https://www.kleinanzeigen.de/s-anzeige/geforce-rtx-3060/3483100389-225-1121,Geforce RTX 3060,210.0,gpu,RTX 3060 12GB ★ Top-Deal,Top-Deal,TRUE_POSITIVE,,"Eigenstaendige dedizierte Grafikkarte, Modellbezeichnung im Titel eindeutig und korrekt der Regel zugeordnet."
https://www.ebay.de/itm/128024328774,XFX Speedster SWFT319 Radeon RX 6800 16GB GDDR6 – Gaming Grafikkarte,300.0,gpu,RX 6800 ★ Top-Deal,Top-Deal,TRUE_POSITIVE,,"Eigenstaendige dedizierte Grafikkarte, Modellbezeichnung im Titel eindeutig und korrekt der Regel zugeordnet."
https://www.kleinanzeigen.de/s-anzeige/msi-geforce-rtx-3060-ti-ventus-2x-oc-edition/3483186008-225-1340,MSI GeForce RTX 3060 Ti Ventus 2X OC Edition,200.0,gpu,RTX 3060 Ti ★ Top-Deal,Top-Deal,TRUE_POSITIVE,,"Eigenstaendige dedizierte Grafikkarte, Modellbezeichnung im Titel eindeutig und korrekt der Regel zugeordnet."
https://www.kleinanzeigen.de/s-anzeige/asus-rtx-3060/3484030436-225-2761,Asus rtx 3060,180.0,gpu,RTX 3060 12GB ★ Top-Deal,Top-Deal,TRUE_POSITIVE,,"Eigenstaendige dedizierte Grafikkarte, Modellbezeichnung im Titel eindeutig und korrekt der Regel zugeordnet."
https://www.kleinanzeigen.de/s-anzeige/nintendo-3ds-xl-mit-spielen-abholung-/3483827123-227-5723,Nintendo 3DS XL mit Spielen !ABHOLUNG!,90.0,handhelds,Nintendo New 3DS / 3DS XL / 2DS XL 👍 Guter Preis,Guter Preis,TRUE_POSITIVE,,"Konsole (3DS XL) explizit im Titel, Spiele als Bonus/Zubehoer im Bundle, kein Alleinstellungs-Exclude-Fall."
https://www.kleinanzeigen.de/s-anzeige/wd-sn770-crucial-p310-ssd-2tb-2230-fuer-steam-deck-etc-/3483026291-225-3397,WD SN770 - Crucial P310 - SSD 2TB - 2230 - für Steam Deck etc.,220.0,handhelds,Valve Steam Deck 👍 Guter Preis,Guter Preis,FALSE_POSITIVE,zubehoer_statt_geraet,"Titel beschreibt eine interne SSD (WD SN770/Crucial P310) ALS Upgrade-Komponente ""fuer Steam Deck"", nicht das Handheld-Geraet selbst."
https://www.kleinanzeigen.de/s-anzeige/asus-rog-ally-z1-extreme-16gb-512gb-neuwertig/3484110397-279-4283,ASUS ROG Ally Z1 Extreme 16GB / 512GB neuwertig,300.0,handhelds,Asus ROG Ally / Lenovo Legion Go 👍 Guter Preis,Guter Preis,TRUE_POSITIVE,,"Vollstaendiges ROG Ally Handheld, neuwertig."
https://www.kleinanzeigen.de/s-anzeige/nintendo-3ds-xl-schwarz-spiele-zusaetzlich/3484117865-279-1814,NINTENDO 3DS XL SCHWARZ  SPIELE ZUSÄTZLICH,95.0,handhelds,Nintendo New 3DS / 3DS XL / 2DS XL 👍 Guter Preis,Guter Preis,TRUE_POSITIVE,,"Konsole (3DS XL) explizit im Titel, Spiele als Zusatz."
https://www.kleinanzeigen.de/s-anzeige/pokemon-alpha-saphir-nintendo-3ds-xl/3483770283-227-5801,Pokemon Alpha Saphir + Nintendo 3Ds XL,80.0,handhelds,Nintendo New 3DS / 3DS XL / 2DS XL 👍 Guter Preis,Guter Preis,TRUE_POSITIVE,,Konsole (3DS XL) + Spiel im Bundle.
https://www.kleinanzeigen.de/s-anzeige/nintendo-3ds-xl-mit-spiele-abholung-/3483617810-227-5723,Nintendo 3DS XL mit Spiele!ABHOLUNG!,90.0,handhelds,Nintendo New 3DS / 3DS XL / 2DS XL 👍 Guter Preis,Guter Preis,TRUE_POSITIVE,,"Konsole (3DS XL) explizit im Titel, Spiele als Zusatz."
https://www.kleinanzeigen.de/s-anzeige/nintendo-3ds-xl-schwarz-mit-speicherkarte/3483774363-279-1814,NINTENDO 3DS XL SCHWARZ MIT  SPEICHERKARTE,95.0,handhelds,Nintendo New 3DS / 3DS XL / 2DS XL 👍 Guter Preis,Guter Preis,TRUE_POSITIVE,,Konsole (3DS XL) + Speicherkarte.
https://www.ebay.de/itm/158154459662,Sony PS Vita In-Ear Headset Original PCH-ZHS1 OVP | Neuwertig | Rarität Zubehör,39.9,handhelds,PlayStation Vita (PCH-1000 / PCH-2000) ★ Top-Deal,Top-Deal,FALSE_POSITIVE,zubehoer_statt_geraet,"Titel beschreibt explizit ein In-Ear-Headset (Zubehoer) fuer PS Vita, nicht die Konsole selbst (""Zubehoer"" steht sogar woertlich im Titel)."
https://www.ebay.de/itm/227474832020,Xenoblade Chronicles für Nintendo New 3DS OVP,18.0,handhelds,Nintendo New 3DS / 3DS XL / 2DS XL ★ Top-Deal,Top-Deal,FALSE_POSITIVE,spieltitel_ohne_konsole,"""Xenoblade Chronicles fuer Nintendo New 3DS"" ist ein einzelnes Spiel (Modul), keine Konsole -- bekanntes strukturelles Muster (Plattformname nur als Kompatibilitaetsangabe)."
https://www.kleinanzeigen.de/s-anzeige/elgato-steamdeck-/3482993844-225-4926,Elgato SteamDeck+,139.0,handhelds,Valve Steam Deck ★ Top-Deal,Top-Deal,UNCLEAR,unklarer_titel,"""Elgato SteamDeck+"" -- Elgato stellt keine Handheld-Konsolen her (bekannt fuer Capture-Cards/Streaming-Zubehoer); Produktbezeichnung ungewoehnlich/nicht eindeutig zuordenbar, generisches Match-Signal ('steamdeck') allein reicht fuer eine sichere Einordnung nicht aus."
https://www.ebay.de/itm/366601167118,ASUS ROG Ally Z1 Extreme RC71L-NH001W,250.0,handhelds,Asus ROG Ally / Lenovo Legion Go ★ Top-Deal,Top-Deal,TRUE_POSITIVE,,Vollstaendiges ROG Ally Handheld.
https://www.ebay.de/itm/366139950101,Fikwot M.2 2230 SSD PCIe Gen4 Interne SSD 1TB 2TB Festplatte For Steam Deck ASUS,149.99,handhelds,Valve Steam Deck ★ Top-Deal,Top-Deal,FALSE_POSITIVE,zubehoer_statt_geraet,"Titel beschreibt explizit eine interne M.2 SSD ""For Steam Deck"", nicht das Geraet selbst."
https://www.kleinanzeigen.de/s-anzeige/defekte-asus-rog-ally-z1-extreme-1tb/3483227362-279-9289,Defekte Asus ROG Ally Z1 Extreme 1TB,200.0,handhelds,Asus ROG Ally / Lenovo Legion Go ★ Top-Deal,Top-Deal,FALSE_POSITIVE,exclude_flexionsform_nicht_erfasst,"""Defekte Asus ROG Ally"" -- Exclude-Begriff ist der Wortstamm ""defekt"" (whole-word); ""Defekte"" (flektierte Form) wird NICHT erfasst. evaluate() bestaetigt: matcht trotz explizitem Defekt-Hinweis weiterhin."
https://www.kleinanzeigen.de/s-anzeige/modded-sd-karten-fuer-3ds-3ds-xl-/3483658305-225-9214,Modded SD Karten für 3ds/3ds xl/,30.0,handhelds,Nintendo New 3DS / 3DS XL / 2DS XL ★ Top-Deal,Top-Deal,FALSE_POSITIVE,exclude_flexionsform_nicht_erfasst,"""Modded SD Karten"" (Plural) ist reines Speicherkarten-Zubehoer, keine Konsole. Exclude-Begriff ist Singular ""sd karte"" (whole-word); Plural ""Karten"" wird NICHT erfasst."
https://www.ebay.de/itm/116433356477,Nintendo DS und 3DS Spiele (AUSWAHL) Module - Sammlung Konvolut - 2DS DSi XL,39.0,handhelds,Nintendo New 3DS / 3DS XL / 2DS XL ★ Top-Deal,Top-Deal,FALSE_POSITIVE,spielesammlung_ohne_konsole,"""Spiele (AUSWAHL) Module - Sammlung Konvolut"" -- reine Spielesammlung; ""2DS DSi XL"" am Ende liest sich als Kompatibilitaets-/Systemangabe, nicht als mitverkauftes Geraet. Exclude-Begriffe ""spiel""/""modul"" sind vorhanden, verhindern das Match aber nicht (require_all_of bereits durch Konsolen-Namen im Titel erfuellt)."
https://www.kleinanzeigen.de/s-anzeige/iphone-14-128-gb-in-hinmelblau-guter-gebrauchter-zustand/3483492311-173-17426,"iPhone 14 - 128 GB in Hinmelblau, guter gebrauchter Zustand",200.0,iphone,iPhone 14 (≤256GB) 👍 Guter Preis,Guter Preis,TRUE_POSITIVE,,"iPhone-Modell und Speichergroesse im Titel eindeutig, korrekt der Speicher-Preisstufe zugeordnet."
https://www.kleinanzeigen.de/s-anzeige/iphone-14-pro-max-512-gb-silber-neuer-akku/3483330873-173-4261,iPhone 14 Pro Max 512 GB Silber NEUER AKKU,390.0,iphone,iPhone 14 Pro Max (≥512GB) 👍 Guter Preis,Guter Preis,TRUE_POSITIVE,,"iPhone-Modell und Speichergroesse im Titel eindeutig, korrekt der Speicher-Preisstufe zugeordnet."
